Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
14;29857;"Journal of Accounting Research";journal;"1475679X, 00218456";"Wiley-Blackwell Publishing Ltd";No;No;9,774;Q1;186;62;133;4400;1608;133;12,22;70,97;36,08;0;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1996-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
15;24204;"Review of Economics and Statistics";journal;"00346535, 15309142";"MIT Press";No;No;8,830;Q1;219;61;310;2861;1861;310;5,47;46,90;19,16;44;United States;Northern America;"MIT Press";"1978-2025";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)";"Economics, Econometrics and Finance; Social Sciences"
16;29838;"Journal of Accounting and Economics";journal;"01654101";"Elsevier B.V.";No;No;8,748;Q1;207;67;149;4541;1520;148;8,48;67,78;29,24;4;Netherlands;Western Europe;"Elsevier B.V.";"1979-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
17;23714;"Marketing Science";journal;"07322399, 1526548X";"INFORMS Institute for Operations Research and the Management Sciences";No;No;8,324;Q1;166;76;191;3787;1372;184;6,59;49,83;23,50;0;United States;Northern America;"INFORMS Institute for Operations Research and the Management Sciences";"1985, 1991, 1993, 1995-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
18;19700200702;"Annual Review of Financial Economics";journal;"19411367, 19411375";"Annual Reviews Inc.";No;No;8,229;Q1;56;21;76;1727;542;74;4,25;82,24;19,57;1;United States;Northern America;"Annual Reviews Inc.";"2010-2025";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
19;28980;"Journal of Economic Perspectives";journal;"08953309, 19447965";"American Economic Association";No;No;8,181;Q1;253;33;125;2245;1441;125;10,62;68,03;27,27;14;United States;Northern America;"American Economic Association";"1987, 1992-1994, 1996-2025";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
20;22961;"Journal of Marketing Research";journal;"00222437, 15477193";"SAGE Publications Ltd";No;No;7,363;Q1;221;62;186;4022;1541;182;7,95;64,87;35,59;2;United States;Northern America;"SAGE Publications Ltd";"1967-1968, 1971-1973, 1976-1981, 1983, 1986-1987, 1989-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
21;20246;"Journal of Labor Economics";journal;"0734306X, 15375307";"University of Chicago Press";No;No;6,774;Q1;143;49;126;2421;821;124;4,59;49,41;27,73;26;United States;Northern America;"University of Chicago Press";"1985-1989, 1991, 1993, 1995-2026";"Economics and Econometrics (Q1); Industrial Relations (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
22;21100203106;"Foundations and Trends in Finance";journal;"15672409, 15672395";"Now Publishers Inc";No;No;6,641;Q1;26;1;4;208;34;4;8,50;208,00;0,00;0;United States;Northern America;"Now Publishers Inc";"2005-2015, 2017, 2020-2021, 2023-2025";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
23;28973;"Journal of Econometrics";journal;"03044076, 18726895";"Elsevier B.V.";No;No;6,575;Q1;205;185;644;9344;3219;618;4,85;50,51;22,58;16;Netherlands;Western Europe;"Elsevier B.V.";"1973-2026";"Applied Mathematics (Q1); Economics and Econometrics (Q1)";"Economics, Econometrics and Finance; Mathematics"
24;24385;"Journal of the Academy of Marketing Science";journal;"00920703, 15527824";"Springer New York";No;No;6,426;Q1;234;83;229;7539;3645;210;12,47;90,83;35,63;11;United States;Northern America;"Springer New York";"1973-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
25;17555;"Journal of Monetary Economics";journal;"03043932";"Elsevier B.V.";No;No;6,262;Q1;165;96;271;4256;1219;263;3,61;44,33;14,16;29;Netherlands;Western Europe;"Elsevier B.V.";"1975-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
26;4700152266;"Econometrics Journal";journal;"13684221, 1368423X";"Oxford University Press";No;No;6,123;Q1;53;24;92;822;629;85;6,11;34,25;26,09;2;United Kingdom;Western Europe;"Oxford University Press";"2001, 2006-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
27;24870;"Journal of Human Resources";journal;"15488004, 0022166X";"University of Wisconsin Press";No;No;6,085;Q1;135;30;179;1887;861;179;3,62;62,90;30,00;0;United States;Northern America;"University of Wisconsin Press";"1976-1982, 1988, 1990, 1992-2025";"Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
28;100147318;"Entrepreneurship Theory and Practice";journal;"10422587, 15406520";"SAGE Publications Ltd";No;No;5,670;Q1;224;66;190;7156;2972;178;12,12;108,42;23,73;1;United States;Northern America;"SAGE Publications Ltd";"1989, 1994, 2004-2026";"Business and International Management (Q1); Economics and Econometrics (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
29;23011;"Economic Journal";journal;"14680297, 00130133";"Wiley-Blackwell";No;No;5,181;Q1;205;73;327;4234;1456;327;3,57;58,00;26,60;26;United States;Northern America;"Wiley-Blackwell";"1961, 1963, 1970, 1973, 1976, 1979-1986, 1988-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
30;24393;"Journal of International Economics";journal;"18730353, 00221996";"Elsevier B.V.";No;No;4,841;Q1;179;118;310;6159;1597;304;4,49;52,19;21,72;32;Netherlands;Western Europe;"Elsevier B.V.";"1971-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
31;23672;"RAND Journal of Economics";journal;"17562171, 07416261";"Wiley-Blackwell";No;No;4,617;Q1;135;51;78;2310;241;78;2,47;45,29;19,59;3;United States;Northern America;"Wiley-Blackwell";"1984-1985, 1987, 1989, 1991-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
32;21100255526;"Quantitative Economics";journal;"17597323, 17597331";"Wiley-Blackwell";Yes;No;4,595;Q1;41;36;122;1983;337;121;2,33;55,08;24,51;0;United States;Northern America;"Wiley-Blackwell";"2010-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
33;24392;"Journal of International Business Studies";journal;"00472506, 14786990";"Palgrave Macmillan";No;No;4,454;Q1;254;85;266;5382;3248;221;10,07;63,32;37,70;1;United Kingdom;Western Europe;"Palgrave Macmillan";"1975-2026";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
34;28418;"Brookings Papers on Economic Activity";journal;"00072303, 15334465";"Brookings Institution Press";No;No;4,451;Q1;104;0;42;0;260;39;4,34;0,00;0,00;0;United States;Northern America;"Brookings Institution Press";"1990, 1992, 1996-2024";"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
35;80370;"Journal of Financial and Quantitative Analysis";journal;"00221090, 17566916";"Cambridge University Press";No;No;4,404;Q1;164;193;325;11278;1572;325;4,15;58,44;22,27;0;United Kingdom;Western Europe;"Cambridge University Press";"1966-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
36;28096;"Accounting Review";journal;"00014826, 15587967";"American Accounting Association";No;No;4,403;Q1;217;104;380;7015;2174;376;3,71;67,45;38,65;0;United States;Northern America;"American Accounting Association";"1996-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
37;21100217630;"Strategic Entrepreneurship Journal";journal;"19324391, 1932443X";"John Wiley &amp; Sons Inc.";No;No;3,821;Q1;82;44;96;4356;881;91;8,35;99,00;34,88;1;United States;Northern America;"John Wiley &amp; Sons Inc.";"2008, 2011-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
38;21100926579;"Review of Corporate Finance Studies";journal;"20469136, 20469128";"Oxford University Press";No;No;3,738;Q1;30;29;74;1645;245;74;3,22;56,72;27,14;4;United States;Northern America;"Oxford University Press";"2012-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
39;29113;"Contemporary Accounting Research";journal;"08239150, 19113846";"John Wiley and Sons Inc";No;No;3,686;Q1;141;95;254;6761;1695;253;6,37;71,17;32,84;0;Canada;Northern America;"John Wiley and Sons Inc";"1984-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
40;29009;"Journal of Public Economics";journal;"00472727";"Elsevier B.V.";No;No;3,601;Q1;192;170;451;8804;1863;451;3,48;51,79;29,10;28;Netherlands;Western Europe;"Elsevier B.V.";"1972-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
41;28964;"Journal of Applied Econometrics";journal;"10991255, 08837252";"John Wiley and Sons Ltd";No;No;3,547;Q1;128;55;210;2449;741;210;2,74;44,53;12,80;10;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1986-2026";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)";"Economics, Econometrics and Finance; Social Sciences"
42;27162;"Journal of Business and Economic Statistics";journal;"07350015, 15372707";"Taylor and Francis Ltd.";No;No;3,508;Q1;127;121;360;5071;1273;336;2,92;41,91;23,67;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2026";"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)";"Decision Sciences; Economics, Econometrics and Finance; Mathematics; Social Sciences"
43;74502;"Financial Management";journal;"1755053X, 00463892";"John Wiley and Sons Inc";No;No;3,477;Q1;88;49;82;3110;606;82;9,50;63,47;21,97;0;United States;Northern America;"John Wiley and Sons Inc";"1996-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
44;29374;"Energy Economics";journal;"01409883, 18736181";"Elsevier B.V.";No;No;3,448;Q1;252;870;1907;56396;29964;1899;14,60;64,82;33,68;41;Netherlands;Western Europe;"Elsevier B.V.";"1979-2026";"Economics and Econometrics (Q1); Energy (miscellaneous) (Q1)";"Economics, Econometrics and Finance; Energy"
45;14834;"Journal of Development Economics";journal;"03043878";"Elsevier B.V.";No;No;3,381;Q1;196;155;415;9354;2598;415;5,70;60,35;32,42;41;Netherlands;Western Europe;"Elsevier B.V.";"1974-2026";"Development (Q1); Economics and Econometrics (Q1)";"Economics, Econometrics and Finance; Social Sciences"
46;26259;"Review of Economic Dynamics";journal;"10966099, 10942025";"Academic Press Inc.";No;No;3,148;Q1;84;37;180;1929;487;178;2,44;52,14;23,68;8;United States;Northern America;"Academic Press Inc.";"1998-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
47;28092;"Economic Geography";journal;"00130095, 19448287";"Routledge";No;No;3,142;Q1;106;16;57;1339;664;57;10,49;83,69;30,77;0;United Kingdom;Western Europe;"Routledge";"1972, 1974, 1978-1985, 1987-2026";"Economics and Econometrics (Q1); Geography, Planning and Development (Q1)";"Economics, Econometrics and Finance; Social Sciences"
48;23859;"Journal of Business Ethics";journal;"15730697, 01674544";"Springer Netherlands";No;No;3,138;Q1;304;450;1007;41971;11662;992;10,35;93,27;43,15;4;Netherlands;Western Europe;"Springer Netherlands";"1982-2026";"Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Law (Q1)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
49;23352;"Journal of Environmental Economics and Management";journal;"10960449, 00950696";"Academic Press Inc.";No;No;2,968;Q1;168;118;327;7308;2436;326;7,13;61,93;29,79;12;United States;Northern America;"Academic Press Inc.";"1974-2026";"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1)";"Economics, Econometrics and Finance; Environmental Science"
50;21100932830;"Journal of Innovation and Knowledge";journal;"2444569X, 25307614";"Elsevier B.V.";Yes;No;2,960;Q1;89;215;457;19781;9016;457;17,04;92,00;40,91;1;Netherlands;Western Europe;"Elsevier B.V.";"2016-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
51;24406;"Journal of Urban Economics";journal;"10959068, 00941190";"Academic Press Inc.";No;No;2,957;Q1;148;50;180;2998;933;177;4,06;59,96;30,88;11;United States;Northern America;"Academic Press Inc.";"1974-2026";"Economics and Econometrics (Q1); Urban Studies (Q1)";"Economics, Econometrics and Finance; Social Sciences"
52;21100926577;"Review of Asset Pricing Studies";journal;"20459920, 20459939";"Oxford University Press";No;No;2,921;Q1;36;10;63;579;132;63;1,36;57,90;15,79;0;United States;Northern America;"Oxford University Press";"2011-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
53;19165;"International Journal of Production Economics";journal;"09255273";"Elsevier B.V.";No;No;2,892;Q1;264;274;833;19503;11652;823;12,77;71,18;33,25;0;Netherlands;Western Europe;"Elsevier B.V.";"1991-2026";"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Industrial and Manufacturing Engineering (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Engineering"
54;20022;"Economic Policy";journal;"02664658, 14680327";"Oxford University Press";No;No;2,885;Q1;99;43;159;2318;322;62;1,33;53,91;32,73;11;United Kingdom;Western Europe;"Oxford University Press";"1988-2025";"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1)";"Economics, Econometrics and Finance; Environmental Science"
55;28981;"Journal of Economic Theory";journal;"10957235, 00220531";"Academic Press Inc.";No;No;2,842;Q1;124;105;399;4353;570;398;1,35;41,46;15,58;2;United States;Northern America;"Academic Press Inc.";"1969-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
56;19700200703;"Annual Review of Resource Economics";journal;"19411359, 19411340";"Annual Reviews Inc.";No;No;2,799;Q1;68;25;75;2450;674;73;7,98;98,00;41,67;3;United States;Northern America;"Annual Reviews Inc.";"2009-2025";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
57;23666;"International Economic Review";journal;"14682354, 00206598";"Wiley-Blackwell Publishing Ltd";No;No;2,751;Q1;105;93;174;4488;322;174;1,73;48,26;18,41;11;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1979-1985, 1988-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
58;17496;"Journal of Corporate Finance";journal;"09291199";"Elsevier B.V.";No;No;2,706;Q1;166;143;402;9590;3658;399;7,97;67,06;23,60;6;Netherlands;Western Europe;"Elsevier B.V.";"1994-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Finance (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
59;26424;"Resources, Conservation and Recycling";journal;"18790658, 09213449";"Elsevier B.V.";No;No;2,629;Q1;245;541;1647;36136;22062;1635;12,17;66,79;36,13;11;Netherlands;Western Europe;"Elsevier B.V.";"1988-2026";"Economics and Econometrics (Q1); Waste Management and Disposal (Q1)";"Economics, Econometrics and Finance; Environmental Science"
60;29104;"Small Business Economics";journal;"15730913, 0921898X";"Springer Netherlands";No;No;2,618;Q1;196;209;467;19140;4663;461;8,58;91,58;33,64;24;Netherlands;Western Europe;"Springer Netherlands";"1989-2026";"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
61;21101021052;"Journal of the Association for Consumer Research";journal;"23781823, 23781815";"University of Chicago Press";No;No;2,566;Q1;36;38;131;1672;340;123;2,70;44,00;43,88;0;United States;Northern America;"University of Chicago Press";"2016-2026";"Applied Psychology (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance; Psychology"
62;26261;"Review of International Political Economy";journal;"09692290, 14664526";"Routledge";No;No;2,508;Q1;100;99;266;8569;1910;261;6,35;86,56;40,76;10;United Kingdom;Western Europe;"Routledge";"1994-2026";"Economics and Econometrics (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)";"Economics, Econometrics and Finance; Social Sciences"
63;21100861110;"Journal of the Association of Environmental and Resource Economists";journal;"23335963, 23335955";"University of Chicago Press";No;No;2,486;Q1;50;52;140;2873;425;139;3,07;55,25;21,24;12;United States;Northern America;"University of Chicago Press";"2015-2026";"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1); Nature and Landscape Conservation (Q1)";"Economics, Econometrics and Finance; Environmental Science"
64;24353;"Journal of Economic Surveys";journal;"14676419, 09500804";"Wiley-Blackwell Publishing Ltd";No;No;2,483;Q1;131;97;169;11758;1768;169;10,65;121,22;30,17;20;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1987-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
65;11600153422;"Review of Environmental Economics and Policy";journal;"17506824, 17506816";"University of Chicago Press";No;No;2,445;Q1;80;19;62;1121;398;55;3,76;59,00;28,00;2;United States;Northern America;"University of Chicago Press";"2008-2026";"Economics and Econometrics (Q1); Management, Monitoring, Policy and Law (Q1)";"Economics, Econometrics and Finance; Environmental Science"
66;19600161806;"Journal of Family Business Strategy";journal;"18778585";"Elsevier Ltd";No;No;2,444;Q1;79;18;90;2190;760;88;5,95;121,67;45,16;0;United Kingdom;Western Europe;"Elsevier Ltd";"2010-2026";"Economics and Econometrics (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
67;17385;"International Review of Financial Analysis";journal;"10575219";"Elsevier Inc.";No;No;2,373;Q1;129;803;1564;49128;18895;1560;11,33;61,18;39,16;6;United States;Northern America;"Elsevier Inc.";"1992-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
68;28561;"Auditing";journal;"15587991, 02780380";"American Accounting Association";No;No;2,320;Q1;111;32;98;2531;440;97;4,48;79,09;37,50;0;United States;Northern America;"American Accounting Association";"1996-2026";"Accounting (Q1); Economics and Econometrics (Q1); Finance (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
69;28996;"Journal of Financial Intermediation";journal;"10960473, 10429573";"Academic Press Inc.";No;No;2,275;Q1;101;34;99;1498;455;99;2,97;44,06;19,78;1;United States;Northern America;"Academic Press Inc.";"1990-2026";"Economics and Econometrics (Q1); Finance (Q1)";"Economics, Econometrics and Finance"
70;7100153129;"European Accounting Review";journal;"09638180, 14684497";"Routledge";No;No;2,272;Q1;98;98;157;7430;997;154;6,00;75,82;29,17;4;United Kingdom;Western Europe;"Routledge";"1992-2026";"Accounting (Q1); Aerospace Engineering (Q1); Arts and Humanities (miscellaneous) (Q1); Automotive Engineering (Q1); Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Finance (Q1); History (Q1)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Engineering"
71;4700152638;"Review of International Organizations";journal;"1559744X, 15597431";"Springer";No;No;2,208;Q1;61;70;92;6377;583;82;5,31;91,10;45,74;8;United States;Northern America;"Springer";"2006-2026";"Economics and Econometrics (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
72;17493;"Internet Research";journal;"10662243";"Emerald Group Publishing Ltd.";No;No;2,207;Q1;129;190;288;15493;3327;282;11,71;81,54;41,18;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1991-2026";"Communication (Q1); Economics and Econometrics (Q1); Sociology and Political Science (Q1)";"Economics, Econometrics and Finance; Social Sciences"
73;19251;"Work, Employment and Society";journal;"14698722, 09500170";"SAGE Publications Ltd";No;No;2,204;Q1;112;84;235;5206;1563;234;6,65;61,98;52,94;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1987-2026";"Accounting (Q1); Economics and Econometrics (Q1); Organizational Behavior and Human Resource Management (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
74;21100781509;"Journal of Public Policy and Marketing";journal;"07439156, 15477207";"SAGE Publications Ltd";No;No;2,165;Q1;98;38;77;3204;436;54;6,50;84,32;45,16;0;United States;Northern America;"SAGE Publications Ltd";"1984, 1992-1993, 1995-2026";"Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
75;19600157911;"Electronic Markets";journal;"14228890, 10196781";"Springer Verlag";No;No;2,143;Q1;76;111;253;10780;3201;237;11,32;97,12;30,90;1;Germany;Western Europe;"Springer Verlag";"2009-2026";"Business and International Management (Q1); Computer Science Applications (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance"
76;69623;"American Journal of Agricultural Economics";journal;"14678276, 00029092";"John Wiley &amp; Sons Inc.";No;No;2,087;Q1;145;91;209;5788;1214;207;5,76;63,60;26,27;8;United States;Northern America;"John Wiley &amp; Sons Inc.";"1919-2026";"Agricultural and Biological Sciences (miscellaneous) (Q1); Economics and Econometrics (Q1)";"Agricultural and Biological Sciences; Economics, Econometrics and Finance"
77;110031;"Resources Policy";journal;"03014207";"Elsevier Ltd";No;No;2,050;Q1;154;260;2647;19926;24946;2644;9,31;76,64;29,15;10;United Kingdom;Western Europe;"Elsevier Ltd";"1974-2026";"Economics and Econometrics (Q1); Law (Q1); Management, Monitoring, Policy and Law (Q1); Sociology and Political Science (Q1)";"Economics, Econometrics and Finance; Environmental Science; Social Sciences"
78;28978;"Journal of Economic Growth";journal;"15737020, 13814338";"Springer New York";No;No;2,038;Q1;107;20;42;1786;175;42;4,52;89,30;28,26;3;United States;Northern America;"Springer New York";"1996-2026";"Economics and Econometrics (Q1)";"Economics, Econometrics and Finance"
79;30060;"World Development";journal;"0305750X, 18735991";"Elsevier B.V.";No;No;2,027;Q1;249;315;810;24526;5576;806;6,27;77,86;40,02;45;United Kingdom;Western Europe;"Elsevier B.V.";"1973-2026";"Development (Q1); Economics and Econometrics (Q1); Geography, Planning and Development (Q1); Sociology and Political Science (Q1)";"Economics, Econometrics and Finance; Social Sciences"
